wavelength flux err
8.644000000000000000e+03 1.757669611404747145e-01 7.041764167508138272e-03
8.645000000000000000e+03 1.788540257850971815e-01 7.185526553831081062e-03
8.646000000000000000e+03 1.513730808307807985e-01 7.369553192461332503e-03
8.647000000000000000e+03 1.404556341408421949e-01 7.748961436885875957e-03
8.648000000000000000e+03 1.445946953534535673e-01 8.077881671474601913e-03
8.649000000000000000e+03 1.459888794533616141e-01 8.291421265939437346e-03
8.650000000000000000e+03 1.310829024052447001e-01 8.594322060451672907e-03
8.651000000000000000e+03 1.117802592364043751e-01 8.993593842485582412e-03
8.652000000000000000e+03 1.342228805363851196e-01 9.257583543464157141e-03
8.653000000000000000e+03 1.473160257450913668e-01 9.445601115044565538e-03
8.654000000000000000e+03 1.451084861816466509e-01 9.401851826081974658e-03
8.655000000000000000e+03 1.557045278212313699e-01 9.314734950540056249e-03
8.656000000000000000e+03 1.505293013218402809e-01 9.434482269717272065e-03
8.657000000000000000e+03 1.594161924933284458e-01 9.537113687852503963e-03
8.658000000000000000e+03 1.668581800140174765e-01 9.510039703288336935e-03
8.659000000000000000e+03 1.525970838514612293e-01 9.417423315480656643e-03
8.660000000000000000e+03 1.498666730593687102e-01 9.220961014074924994e-03
8.661000000000000000e+03 1.468771671400307122e-01 9.216171669105117231e-03
8.662000000000000000e+03 1.520496652040348728e-01 9.375781345288885724e-03
8.663000000000000000e+03 1.610783730455259966e-01 9.258575669957825119e-03
8.664000000000000000e+03 1.545874448038818960e-01 9.035574211605362782e-03
8.665000000000000000e+03 1.514352086440350631e-01 8.859493177659806540e-03
8.666000000000000000e+03 1.731774959895534816e-01 8.712696934540214988e-03
8.667000000000000000e+03 1.943219052044076467e-01 8.842788517581176566e-03
8.668000000000000000e+03 1.837552571254151557e-01 8.852078114491986408e-03
8.669000000000000000e+03 1.645360172051403835e-01 8.524374778255499469e-03
8.670000000000000000e+03 1.619201169502005599e-01 8.281555473405905962e-03
8.671000000000000000e+03 1.663153043763996308e-01 8.149304511946238450e-03
8.672000000000000000e+03 1.736217205609839331e-01 8.132727068248189403e-03
8.673000000000000000e+03 1.798835692775516970e-01 8.188180652576476995e-03
8.674000000000000000e+03 1.713809290948965502e-01 7.902170671679299013e-03
8.675000000000000000e+03 1.866416532795190930e-01 7.528189470254811021e-03
8.676000000000000000e+03 1.849620202647221656e-01 7.478353716730802396e-03
8.677000000000000000e+03 1.678511347830227984e-01 7.459672783343623999e-03
8.678000000000000000e+03 1.500840101092077994e-01 7.525052236146520697e-03
8.679000000000000000e+03 1.346388134133313652e-01 7.468594948617571921e-03
8.680000000000000000e+03 1.430273012514175490e-01 7.163620575093329612e-03
8.681000000000000000e+03 1.535733825900617022e-01 6.950908177437787987e-03
8.682000000000000000e+03 1.481976228428115994e-01 6.819170570040091785e-03
8.683000000000000000e+03 1.396559857117367354e-01 6.804706047535430229e-03
8.684000000000000000e+03 1.182576983255814729e-01 6.850542851014994848e-03
8.685000000000000000e+03 1.248482128736974756e-01 6.679265821122519139e-03
8.686000000000000000e+03 1.528894459042230425e-01 6.472335304063272024e-03
8.687000000000000000e+03 1.742964800406468229e-01 6.340054625598040734e-03
8.688000000000000000e+03 1.583250957876248810e-01 6.262203127082632652e-03
8.689000000000000000e+03 1.456548991995915698e-01 6.348913420139340284e-03
8.690000000000000000e+03 1.492618528364268449e-01 6.360433431030557139e-03
8.691000000000000000e+03 1.536922472669801087e-01 6.269004822023015525e-03
8.692000000000000000e+03 1.547526192329960193e-01 6.199690443489497618e-03
8.693000000000000000e+03 1.521233831343176135e-01 6.149797615019915453e-03
8.694000000000000000e+03 1.600574313451966491e-01 6.150434334177383444e-03
8.695000000000000000e+03 1.571814347026996572e-01 6.158772174444863794e-03
8.696000000000000000e+03 1.533773214482492542e-01 6.158785674944208116e-03
8.697000000000000000e+03 1.398124857932638576e-01 6.165611153436445502e-03
8.698000000000000000e+03 1.319393769795861038e-01 6.181454148624893064e-03
8.699000000000000000e+03 1.288785269428316671e-01 6.175259120795762932e-03
8.700000000000000000e+03 1.354858275304428594e-01 6.114058798818387645e-03
8.701000000000000000e+03 1.413719106231322853e-01 6.119187753051054564e-03
8.702000000000000000e+03 1.487657469487854434e-01 6.200729765581583681e-03
8.703000000000000000e+03 1.565658964099790051e-01 6.278403225658646392e-03
8.704000000000000000e+03 1.497853350134195072e-01 6.344996133838750295e-03
8.705000000000000000e+03 1.492830009528969271e-01 6.311670938846531895e-03
8.706000000000000000e+03 1.541722011344556498e-01 6.260177223032950197e-03
8.707000000000000000e+03 1.739057760523959051e-01 6.201787867252394303e-03
8.708000000000000000e+03 1.881372307516487319e-01 6.153854275717695471e-03
8.709000000000000000e+03 1.766846794112243157e-01 6.140825428246530181e-03
8.710000000000000000e+03 1.672167727437020301e-01 6.077089427625368204e-03
8.711000000000000000e+03 1.562961080021718352e-01 5.927900028335084982e-03
8.712000000000000000e+03 1.470367970427284843e-01 5.829672792927636030e-03
8.713000000000000000e+03 1.533841876520920244e-01 5.774113780982650934e-03
8.714000000000000000e+03 1.524390192492208473e-01 5.740282219416061905e-03
8.715000000000000000e+03 1.534599529124912043e-01 5.710589776343222637e-03
8.716000000000000000e+03 1.429357724384085204e-01 5.719621855252324076e-03
8.717000000000000000e+03 1.422592689980275438e-01 5.723120112351232427e-03
8.718000000000000000e+03 1.630940220669797602e-01 5.702887989198810771e-03
8.719000000000000000e+03 1.629607931850348690e-01 5.684233291984381459e-03
8.720000000000000000e+03 1.495281785903643246e-01 5.673380050466098751e-03
8.721000000000000000e+03 1.502220873349119357e-01 5.713297216237812372e-03
8.722000000000000000e+03 1.517257256510479990e-01 5.817615609498152408e-03
8.723000000000000000e+03 1.458039173003492228e-01 5.856636926121918003e-03
8.724000000000000000e+03 1.558637142904685247e-01 5.849998868810935872e-03
8.725000000000000000e+03 1.648424342306492596e-01 5.812453165760203717e-03
8.726000000000000000e+03 1.625774848387361582e-01 5.768923888166040299e-03
8.727000000000000000e+03 1.512014725264859971e-01 5.758529476447806633e-03
8.728000000000000000e+03 1.625380019962543443e-01 5.750946745509553232e-03
8.729000000000000000e+03 1.708283294144114506e-01 5.811228380246399351e-03
8.730000000000000000e+03 1.710206409428795538e-01 5.821434171052632459e-03
8.731000000000000000e+03 1.660357832356943730e-01 5.735132395616119282e-03
8.732000000000000000e+03 1.619143166659152144e-01 5.676905295769994753e-03
8.733000000000000000e+03 1.509376086704860842e-01 5.637509925217921124e-03
8.734000000000000000e+03 1.400496953911666564e-01 5.671597013706281346e-03
8.735000000000000000e+03 1.340532795689763357e-01 5.743114482610185006e-03
8.736000000000000000e+03 1.466577370015736403e-01 5.756860869049799934e-03
8.737000000000000000e+03 1.539889199667356934e-01 5.755542943681381945e-03
8.738000000000000000e+03 1.550950341150365563e-01 5.756345404782391151e-03
8.739000000000000000e+03 1.558413442685618322e-01 5.760053830351513464e-03
8.740000000000000000e+03 1.545437198252528621e-01 5.775917106262121702e-03
8.741000000000000000e+03 1.435215911852768811e-01 5.788712519791201945e-03
8.742000000000000000e+03 1.400126717197885950e-01 5.792356492846406288e-03
8.743000000000000000e+03 1.456646399957632620e-01 5.778884142077053004e-03
8.744000000000000000e+03 1.588246690943436179e-01 5.753893776573548897e-03
8.745000000000000000e+03 1.589772817220179157e-01 5.745642122716716586e-03
8.746000000000000000e+03 1.564527885205685975e-01 5.739980309448726621e-03
8.747000000000000000e+03 1.601747438752245400e-01 5.744560201696587501e-03
8.748000000000000000e+03 1.624646995474910149e-01 5.748340691539447454e-03
8.749000000000000000e+03 1.579146676918539438e-01 5.736837601388034696e-03
8.750000000000000000e+03 1.551339932966746549e-01 5.726981969503242356e-03
8.751000000000000000e+03 1.490307573063515967e-01 5.731394544361809000e-03
8.752000000000000000e+03 1.450253762818443648e-01 5.779121025882943269e-03
8.753000000000000000e+03 1.401887799375878263e-01 5.861551857828563826e-03
8.754000000000000000e+03 1.374753201960144389e-01 6.404756328607178958e-03
8.755000000000000000e+03 1.222284549461973291e-01 7.135189907281261519e-03
8.756000000000000000e+03 1.243008417138622146e-01 8.433821469165148771e-03
8.757000000000000000e+03 1.631249303177675636e-01 9.792261440244134571e-03
8.758000000000000000e+03 1.991804276687229036e-01 1.098497694053471828e-02
8.759000000000000000e+03 1.663580442534798032e-01 1.192770967886898521e-02
8.760000000000000000e+03 1.137002178936290936e-01 1.214414680948000362e-02
8.761000000000000000e+03 1.046045229334050392e-01 1.242877350781949886e-02
8.762000000000000000e+03 1.062495098958461393e-01 1.279282644015109632e-02
8.763000000000000000e+03 1.336560406487260488e-01 1.354337949796030442e-02
8.764000000000000000e+03 1.398831522944296857e-01 1.453472369979924052e-02
8.765000000000000000e+03 1.355912459130571013e-01 1.448931458251910380e-02
8.766000000000000000e+03 1.622400593633735733e-01 1.415760275581122267e-02
8.767000000000000000e+03 1.636645064128533777e-01 1.360760600922048848e-02
8.768000000000000000e+03 1.230565615520882866e-01 1.311966849814048298e-02
8.769000000000000000e+03 1.218498683038013314e-01 1.295945264457670082e-02
8.770000000000000000e+03 1.527552155165402548e-01 1.259238250977150891e-02
8.771000000000000000e+03 1.690684200293053607e-01 1.181993197967695815e-02
8.772000000000000000e+03 1.796633026682288026e-01 1.112679417735350403e-02
8.773000000000000000e+03 2.071143173937539106e-01 1.051750148808894801e-02
8.774000000000000000e+03 2.240890962950159437e-01 1.140414831019369996e-02
8.775000000000000000e+03 2.045795774917847087e-01 1.293325527031612826e-02
8.776000000000000000e+03 1.015379117659426650e-01 1.370039044847731757e-02
8.777000000000000000e+03 1.108003244279865684e-01 1.408654027003100433e-02
8.778000000000000000e+03 8.907477679854151897e-02 1.403982614851456874e-02
8.779000000000000000e+03 1.086413509546423489e-01 1.382319053732744378e-02
8.780000000000000000e+03 1.776100092850535217e-01 1.327387992396721408e-02
8.781000000000000000e+03 2.089186091045427129e-01 1.229325233141215050e-02
8.782000000000000000e+03 1.939922588654339752e-01 1.073390771317784577e-02
8.783000000000000000e+03 1.367943793205695091e-01 8.775757077766068240e-03
8.784000000000000000e+03 1.447596908397574822e-01 6.507331054804359714e-03
8.785000000000000000e+03 1.098956214870627501e-01 6.151540562404478503e-03
8.786000000000000000e+03 1.417928882820377601e-01 6.243103876370791755e-03
8.787000000000000000e+03 1.537728625112752268e-01 7.281730244385393146e-03
8.788000000000000000e+03 1.385147122109079143e-01 8.248338279045974719e-03
8.789000000000000000e+03 1.450742560829943739e-01 8.557505586799359076e-03
8.790000000000000000e+03 1.740732361406123474e-01 8.758307493215621020e-03
8.791000000000000000e+03 1.750604224945952747e-01 8.741017349832253674e-03
8.792000000000000000e+03 1.644175655731207886e-01 8.738521505484306284e-03
8.793000000000000000e+03 1.754684017104678750e-01 8.741767087886391854e-03
8.794000000000000000e+03 1.822763489482108756e-01 8.308305373765647109e-03
8.795000000000000000e+03 1.716507696618845558e-01 7.692132366573335017e-03
8.796000000000000000e+03 1.516655283029993140e-01 6.727676458844387974e-03
8.797000000000000000e+03 1.250618674423984167e-01 5.786696368341410351e-03
8.798000000000000000e+03 1.343514681242440889e-01 5.689484880937888470e-03
8.799000000000000000e+03 1.447234443035834150e-01 5.611224867012648033e-03
8.800000000000000000e+03 1.471065998871213809e-01 5.580258840875005309e-03
8.801000000000000000e+03 1.560109111946632876e-01 5.559570134530661574e-03
8.802000000000000000e+03 1.573224472929260487e-01 5.555557413675245998e-03
8.803000000000000000e+03 1.521778036782694410e-01 5.571687690280794844e-03
8.804000000000000000e+03 1.508989827647177207e-01 5.584955570222659843e-03
8.805000000000000000e+03 1.583263689904442217e-01 5.659484784599063019e-03
8.806000000000000000e+03 1.597555031467208231e-01 5.744552416912952070e-03
8.807000000000000000e+03 1.648659305029729627e-01 5.877096134555569000e-03
8.808000000000000000e+03 1.422511727267214421e-01 5.986078521568545009e-03
8.809000000000000000e+03 1.408119125633155722e-01 5.949661566517784259e-03
8.810000000000000000e+03 1.525443536525234178e-01 5.923346300396407742e-03
8.811000000000000000e+03 1.518651360741949952e-01 5.937572074425961390e-03
8.812000000000000000e+03 1.333073129898192100e-01 5.940994142524269953e-03
8.813000000000000000e+03 1.336220234456126088e-01 5.933852153092907152e-03
8.814000000000000000e+03 1.370213146552310690e-01 5.825395762673005184e-03
8.815000000000000000e+03 1.486239847803731418e-01 5.669100562303291437e-03
8.816000000000000000e+03 1.536221310133362161e-01 5.620220047385644443e-03
8.817000000000000000e+03 1.344480881606234246e-01 5.584866189714129785e-03
8.818000000000000000e+03 1.271150325484491361e-01 5.555683946714295128e-03
8.819000000000000000e+03 1.318619949786411782e-01 5.622285736776821280e-03
8.820000000000000000e+03 1.324816121175978467e-01 6.015105651156428881e-03
8.821000000000000000e+03 1.554182875980656686e-01 7.389863697798359013e-03
8.822000000000000000e+03 9.385992762889783236e-02 1.009190789634711524e-02
8.823000000000000000e+03 1.071766778990395630e-01 1.324405562820834062e-02
8.824000000000000000e+03 7.830266949913682051e-02 1.719448714187345531e-02
8.825000000000000000e+03 2.127580540827374578e-01 1.833118660468165476e-02
8.826000000000000000e+03 1.556223775290820621e-01 1.974542615700202244e-02
8.827000000000000000e+03 1.231091832010379888e-01 2.059874880492746849e-02
8.828000000000000000e+03 1.018865256887605680e-01 2.059365554542032933e-02
8.829000000000000000e+03 9.918499164550645397e-02 1.958048834488790996e-02
8.830000000000000000e+03 1.369230975295966934e-01 1.855794346748485674e-02
8.831000000000000000e+03 9.480538177296816971e-02 1.542808297084919539e-02
8.832000000000000000e+03 4.667223549885919642e-02 1.370539657289356929e-02
8.833000000000000000e+03 5.256731899575975420e-02 1.215176946038252354e-02
8.834000000000000000e+03 1.581143262630572977e-01 1.204878169769439157e-02
8.835000000000000000e+03 1.422546293602587608e-01 1.221081400125420199e-02
8.836000000000000000e+03 1.025476831457853844e-01 1.205951119755697444e-02
8.837000000000000000e+03 1.440999374579781389e-01 1.185920489587144119e-02
8.838000000000000000e+03 1.407241254332859126e-01 1.161235377890170763e-02
8.839000000000000000e+03 1.483037107494431794e-01 1.113917015336357216e-02
8.840000000000000000e+03 1.344687546240545262e-01 9.990993183254822871e-03
8.841000000000000000e+03 1.336158818380680791e-01 8.569237422402693066e-03
8.842000000000000000e+03 1.337512884894836440e-01 6.847178726090779287e-03
8.843000000000000000e+03 1.455017428708785809e-01 6.094114955466353040e-03
8.844000000000000000e+03 1.488339268456957964e-01 5.903541370111550779e-03
8.845000000000000000e+03 1.759831433971982828e-01 6.537907471505154285e-03
8.846000000000000000e+03 1.636921668489625392e-01 7.358097751237599113e-03
8.847000000000000000e+03 1.626327960362161651e-01 7.796996504346995205e-03
8.848000000000000000e+03 1.733141192020658250e-01 8.128996096785504402e-03
8.849000000000000000e+03 1.460913116556477598e-01 8.080667694397396933e-03
8.850000000000000000e+03 1.175735099620935920e-01 8.019137519856809476e-03
8.851000000000000000e+03 1.209288415884020168e-01 7.946128162825246560e-03
8.852000000000000000e+03 1.305444448467547591e-01 7.790593411647907772e-03
8.853000000000000000e+03 1.426995116459794377e-01 7.564530463380719945e-03
8.854000000000000000e+03 1.544981279896649184e-01 6.896726909162823743e-03
8.855000000000000000e+03 1.630601357787175576e-01 6.074170555382707969e-03
